onset	duration	trial_type	event_type	participant_value	gold_std	block_score	n_button_press	stim_file
55.1911	2.0	n/a	running_avg	6.0	5.0	n/a	n/a	NW_6_delighted
57.1911	2.0	n/a	running_avg	6.0	5.0	n/a	n/a	NW_6_delighted
59.1911	2.0	n/a	running_avg	6.0	5.0	n/a	n/a	NW_6_delighted
61.1911	2.0	n/a	running_avg	6.0	5.0	n/a	n/a	NW_6_delighted
63.1911	2.0	n/a	running_avg	6.0	5.0	n/a	n/a	NW_6_delighted
65.1911	2.0	n/a	running_avg	6.0	5.0	n/a	n/a	NW_6_delighted
67.1911	2.0	n/a	running_avg	6.0	4.0	n/a	n/a	NW_6_delighted
69.1911	2.0	n/a	running_avg	6.0	4.0	n/a	n/a	NW_6_delighted
71.1911	2.0	n/a	running_avg	6.0	4.0	n/a	n/a	NW_6_delighted
73.1911	2.0	n/a	running_avg	6.0	4.0	n/a	n/a	NW_6_delighted
75.1911	2.0	n/a	running_avg	6.0	4.0	n/a	n/a	NW_6_delighted
77.1911	2.0	n/a	running_avg	6.0	4.0	n/a	n/a	NW_6_delighted
79.1911	2.0	n/a	running_avg	6.0	4.0	n/a	n/a	NW_6_delighted
81.1911	2.0	n/a	running_avg	6.0	4.0	n/a	n/a	NW_6_delighted
83.1911	2.0	n/a	running_avg	6.667549999999999	4.8995	n/a	n/a	NW_6_delighted
83.856	0.0	n/a	button_press	7	n/a	n/a	n/a	NW_6_delighted
85.1911	2.0	n/a	running_avg	7.0	5.0	n/a	n/a	NW_6_delighted
87.1911	2.0	n/a	running_avg	7.0	5.0	n/a	n/a	NW_6_delighted
89.1911	2.0	n/a	running_avg	7.0	5.615	n/a	n/a	NW_6_delighted
91.1911	2.0	n/a	running_avg	7.0	6.0	n/a	n/a	NW_6_delighted
93.1911	2.0	n/a	running_avg	7.0	6.0	n/a	n/a	NW_6_delighted
95.1911	2.0	n/a	running_avg	7.0	6.0	n/a	n/a	NW_6_delighted
97.1911	2.0	n/a	running_avg	7.08675	6.0	n/a	n/a	NW_6_delighted
99.0176	0.0	n/a	button_press	8	n/a	n/a	n/a	NW_6_delighted
99.1911	2.0	n/a	running_avg	8.0	6.0	n/a	n/a	NW_6_delighted
101.1911	2.0	n/a	running_avg	8.0	6.1205	n/a	n/a	NW_6_delighted
103.1911	2.0	n/a	running_avg	8.0	7.0	n/a	n/a	NW_6_delighted
105.1911	2.0	n/a	running_avg	8.0	7.0	n/a	n/a	NW_6_delighted
107.1911	2.0	n/a	running_avg	8.0	7.0	n/a	n/a	NW_6_delighted
109.1911	2.0	n/a	running_avg	8.0	7.0	n/a	n/a	NW_6_delighted
111.1911	2.0	n/a	running_avg	8.0	7.0	n/a	n/a	NW_6_delighted
113.1911	2.0	n/a	running_avg	8.0	7.0	n/a	n/a	NW_6_delighted
115.1911	2.0	n/a	running_avg	8.0	7.0	n/a	n/a	NW_6_delighted
117.1911	2.0	n/a	running_avg	8.0	7.0	n/a	n/a	NW_6_delighted
119.1911	2.0	n/a	running_avg	8.0	7.0	n/a	n/a	NW_6_delighted
121.1911	2.0	n/a	running_avg	8.77405	7.085	n/a	n/a	NW_6_delighted
121.643	0.0	n/a	button_press	9	n/a	n/a	n/a	NW_6_delighted
123.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
125.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
127.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
129.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
131.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
133.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
135.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
137.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
139.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
141.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
143.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
145.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
147.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
149.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
151.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
153.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
155.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
155.8567	0.0	n/a	button_press	9	n/a	n/a	n/a	NW_6_delighted
157.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
159.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
161.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
163.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
165.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
167.1911	2.0	n/a	running_avg	9.0	8.0	n/a	n/a	NW_6_delighted
169.1911	2.0	n/a	running_avg	9.0	7.3205	n/a	n/a	NW_6_delighted
171.1911	2.0	n/a	running_avg	9.0	7.0	n/a	n/a	NW_6_delighted
173.1911	2.0	n/a	running_avg	9.0	7.0	n/a	n/a	NW_6_delighted
175.1911	8.0	n/a	running_avg	9.0	7.0	n/a	n/a	NW_6_delighted
188.3506	4.0	n/a	running_avg	5.0	5.0	n/a	n/a	NW_6_delighted
188.3506	0.0	n/a	default_rating	5	n/a	n/a	n/a	NW_6_delighted
188.3506	40.0	circle_block	block_summary	n/a	n/a	0.757448944982	9.0	circles1
192.3506	4.0	n/a	running_avg	4.252325	4.0	n/a	n/a	circles1
193.3599	0.0	n/a	button_press	4	n/a	n/a	n/a	circles1
196.3506	4.0	n/a	running_avg	4.6665	7.0	n/a	n/a	circles1
197.6846	0.0	n/a	button_press	5	n/a	n/a	n/a	circles1
200.3506	4.0	n/a	running_avg	4.481475	4.0	n/a	n/a	circles1
202.2765	0.0	n/a	button_press	4	n/a	n/a	n/a	circles1
204.3506	4.0	n/a	running_avg	4.0	5.0	n/a	n/a	circles1
208.3506	4.0	n/a	running_avg	5.096375	8.0	n/a	n/a	circles1
209.8573	0.0	n/a	button_press	5	n/a	n/a	n/a	circles1
210.4584	0.0	n/a	button_press	6	n/a	n/a	n/a	circles1
212.3506	4.0	n/a	running_avg	6.0	9.0	n/a	n/a	circles1
216.3506	4.0	n/a	running_avg	5.480600000000001	6.0	n/a	n/a	circles1
218.273	0.0	n/a	button_press	5	n/a	n/a	n/a	circles1
220.3506	4.0	n/a	running_avg	6.10605	9.0	n/a	n/a	circles1
221.8797	0.0	n/a	button_press	6	n/a	n/a	n/a	circles1
222.3973	0.0	n/a	button_press	7	n/a	n/a	n/a	circles1
224.3506	4.0	n/a	running_avg	6.288125000000001	7.0	n/a	n/a	circles1
225.5031	0.0	n/a	button_press	6	n/a	n/a	n/a	circles1
233.5514	2.0	n/a	running_avg	8.966600000000001	5.0	n/a	n/a	circles1
233.5514	0.0	n/a	default_rating	5	n/a	n/a	n/a	circles1
233.5514	146.0	EA_block	block_summary	n/a	n/a	0.564013153032	4.0	AR_4_sad
233.5681	0.0	n/a	button_press	9	n/a	n/a	n/a	AR_4_sad
235.5514	2.0	n/a	running_avg	9.0	5.0	n/a	n/a	AR_4_sad
237.5514	2.0	n/a	running_avg	9.0	5.0	n/a	n/a	AR_4_sad
239.5514	2.0	n/a	running_avg	9.0	7.0	n/a	n/a	AR_4_sad
241.5514	2.0	n/a	running_avg	9.0	7.0	n/a	n/a	AR_4_sad
243.5514	2.0	n/a	running_avg	9.0	7.753	n/a	n/a	AR_4_sad
245.5514	2.0	n/a	running_avg	9.0	8.189	n/a	n/a	AR_4_sad
247.5514	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	AR_4_sad
249.5514	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	AR_4_sad
251.5514	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	AR_4_sad
253.5514	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	AR_4_sad
255.5514	2.0	n/a	running_avg	9.0	7.9105	n/a	n/a	AR_4_sad
257.5514	2.0	n/a	running_avg	9.0	3.7305	n/a	n/a	AR_4_sad
259.5514	2.0	n/a	running_avg	9.0	3.0	n/a	n/a	AR_4_sad
261.5514	2.0	n/a	running_avg	9.0	3.0	n/a	n/a	AR_4_sad
263.5514	2.0	n/a	running_avg	9.0	3.0	n/a	n/a	AR_4_sad
265.5514	2.0	n/a	running_avg	9.0	3.0	n/a	n/a	AR_4_sad
267.5514	2.0	n/a	running_avg	9.0	3.0	n/a	n/a	AR_4_sad
269.5514	2.0	n/a	running_avg	9.0	2.526	n/a	n/a	AR_4_sad
271.5514	2.0	n/a	running_avg	9.0	2.0	n/a	n/a	AR_4_sad
273.5514	2.0	n/a	running_avg	9.0	2.0	n/a	n/a	AR_4_sad
275.5514	2.0	n/a	running_avg	9.0	2.0	n/a	n/a	AR_4_sad
277.5514	2.0	n/a	running_avg	9.0	2.0	n/a	n/a	AR_4_sad
279.5514	2.0	n/a	running_avg	9.0	2.0	n/a	n/a	AR_4_sad
281.5514	2.0	n/a	running_avg	9.0	5.0995	n/a	n/a	AR_4_sad
283.5514	2.0	n/a	running_avg	9.0	7.1275	n/a	n/a	AR_4_sad
285.5514	2.0	n/a	running_avg	9.0	7.824	n/a	n/a	AR_4_sad
287.5514	2.0	n/a	running_avg	9.0	3.321	n/a	n/a	AR_4_sad
289.5514	2.0	n/a	running_avg	9.0	2.0	n/a	n/a	AR_4_sad
291.5514	2.0	n/a	running_avg	7.0255	2.0	n/a	n/a	AR_4_sad
292.7616	0.0	n/a	button_press	4	n/a	n/a	n/a	AR_4_sad
293.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
295.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
297.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
299.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
301.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
303.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
305.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
307.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
309.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
311.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
313.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
315.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
317.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
319.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
321.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
323.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
325.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
327.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
329.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
331.5514	2.0	n/a	running_avg	4.0	2.0	n/a	n/a	AR_4_sad
333.5514	2.0	n/a	running_avg	4.43085	2.0	n/a	n/a	AR_4_sad
334.6897	0.0	n/a	button_press	5	n/a	n/a	n/a	AR_4_sad
335.5514	2.0	n/a	running_avg	5.0	2.0	n/a	n/a	AR_4_sad
337.5514	2.0	n/a	running_avg	5.0	2.5285	n/a	n/a	AR_4_sad
339.5514	2.0	n/a	running_avg	5.0	3.0	n/a	n/a	AR_4_sad
341.5514	2.0	n/a	running_avg	5.0	3.0	n/a	n/a	AR_4_sad
343.5514	2.0	n/a	running_avg	5.0	3.0	n/a	n/a	AR_4_sad
345.5514	2.0	n/a	running_avg	5.0	3.0	n/a	n/a	AR_4_sad
347.5514	2.0	n/a	running_avg	5.0	3.0	n/a	n/a	AR_4_sad
349.5514	2.0	n/a	running_avg	5.0	3.0	n/a	n/a	AR_4_sad
351.5514	2.0	n/a	running_avg	5.0	3.0	n/a	n/a	AR_4_sad
353.5514	2.0	n/a	running_avg	5.0	3.0	n/a	n/a	AR_4_sad
355.5514	2.0	n/a	running_avg	5.0	3.4915	n/a	n/a	AR_4_sad
357.5514	2.0	n/a	running_avg	5.0	6.49	n/a	n/a	AR_4_sad
359.5514	2.0	n/a	running_avg	5.957599999999999	7.0	n/a	n/a	AR_4_sad
359.6362	0.0	n/a	button_press	6	n/a	n/a	n/a	AR_4_sad
361.5514	2.0	n/a	running_avg	6.0	4.0	n/a	n/a	AR_4_sad
363.5514	2.0	n/a	running_avg	6.0	2.0	n/a	n/a	AR_4_sad
365.5514	2.0	n/a	running_avg	6.0	2.0	n/a	n/a	AR_4_sad
367.5514	2.0	n/a	running_avg	6.0	2.0	n/a	n/a	AR_4_sad
369.5514	2.0	n/a	running_avg	6.0	2.0	n/a	n/a	AR_4_sad
371.5514	2.0	n/a	running_avg	6.0	2.0	n/a	n/a	AR_4_sad
373.5514	2.0	n/a	running_avg	6.0	2.0	n/a	n/a	AR_4_sad
375.5514	2.0	n/a	running_avg	6.0	2.0	n/a	n/a	AR_4_sad
377.5514	2.0	n/a	running_avg	6.0	2.0	n/a	n/a	AR_4_sad
384.7162	0.0	n/a	default_rating	5	n/a	n/a	n/a	AR_4_sad
384.7162	4.0	n/a	running_avg	5.97495	5.0	n/a	n/a	AR_4_sad
384.7162	40.0	circle_block	block_summary	n/a	n/a	0.856582118303	12.0	circles2
384.7329	0.0	n/a	button_press	6	n/a	n/a	n/a	circles2
388.7162	4.0	n/a	running_avg	6.0	6.0	n/a	n/a	circles2
392.7162	4.0	n/a	running_avg	2.833125	3.0	n/a	n/a	circles2
393.0818	0.0	n/a	button_press	4	n/a	n/a	n/a	circles2
393.7163	0.0	n/a	button_press	3	n/a	n/a	n/a	circles2
394.3174	0.0	n/a	button_press	2	n/a	n/a	n/a	circles2
396.7162	4.0	n/a	running_avg	2.0	4.0	n/a	n/a	circles2
400.7162	4.0	n/a	running_avg	1.14105	1.0	n/a	n/a	circles2
401.2804	0.0	n/a	button_press	1	n/a	n/a	n/a	circles2
404.7162	4.0	n/a	running_avg	1.0	2.0	n/a	n/a	circles2
408.7162	4.0	n/a	running_avg	2.3514749999999998	4.0	n/a	n/a	circles2
409.7294	0.0	n/a	button_press	2	n/a	n/a	n/a	circles2
410.2971	0.0	n/a	button_press	3	n/a	n/a	n/a	circles2
412.7162	4.0	n/a	running_avg	2.313625	2.0	n/a	n/a	circles2
413.9707	0.0	n/a	button_press	2	n/a	n/a	n/a	circles2
416.7162	4.0	n/a	running_avg	1.161025	1.0	n/a	n/a	circles2
417.3603	0.0	n/a	button_press	1	n/a	n/a	n/a	circles2
420.7162	4.0	n/a	running_avg	3.3735749999999998	3.0	n/a	n/a	circles2
421.0505	0.0	n/a	button_press	2	n/a	n/a	n/a	circles2
421.5347	0.0	n/a	button_press	3	n/a	n/a	n/a	circles2
422.0691	0.0	n/a	button_press	4	n/a	n/a	n/a	circles2
429.8837	0.0	n/a	default_rating	5	n/a	n/a	n/a	circles2
429.8837	111.0	EA_block	block_summary	n/a	n/a	0.243318838076	1.0	TA_2_amuse
429.8837	2.0	n/a	running_avg	5.99155	5.0	n/a	n/a	TA_2_amuse
429.9006	0.0	n/a	button_press	6	n/a	n/a	n/a	TA_2_amuse
431.8837	2.0	n/a	running_avg	6.0	5.0	n/a	n/a	TA_2_amuse
433.8837	2.0	n/a	running_avg	6.0	5.0	n/a	n/a	TA_2_amuse
435.8837	2.0	n/a	running_avg	6.0	5.0	n/a	n/a	TA_2_amuse
437.8837	2.0	n/a	running_avg	6.0	5.0	n/a	n/a	TA_2_amuse
439.8837	2.0	n/a	running_avg	6.0	6.0	n/a	n/a	TA_2_amuse
441.8837	2.0	n/a	running_avg	6.0	6.0	n/a	n/a	TA_2_amuse
443.8837	2.0	n/a	running_avg	6.0	6.0	n/a	n/a	TA_2_amuse
445.8837	2.0	n/a	running_avg	6.0	6.0	n/a	n/a	TA_2_amuse
447.8837	2.0	n/a	running_avg	6.0	6.0	n/a	n/a	TA_2_amuse
449.8837	2.0	n/a	running_avg	6.0	6.0	n/a	n/a	TA_2_amuse
451.8837	2.0	n/a	running_avg	6.0	6.0	n/a	n/a	TA_2_amuse
453.8837	2.0	n/a	running_avg	6.0	6.0	n/a	n/a	TA_2_amuse
455.8837	2.0	n/a	running_avg	6.0	6.0	n/a	n/a	TA_2_amuse
457.8837	2.0	n/a	running_avg	6.0	6.0	n/a	n/a	TA_2_amuse
459.8837	2.0	n/a	running_avg	6.0	6.0	n/a	n/a	TA_2_amuse
461.8837	2.0	n/a	running_avg	6.0	6.0	n/a	n/a	TA_2_amuse
463.8837	2.0	n/a	running_avg	6.0	6.0205	n/a	n/a	TA_2_amuse
464.1641	0.0	n/a	button_press	6	n/a	n/a	n/a	TA_2_amuse
465.8837	2.0	n/a	running_avg	6.0	7.0	n/a	n/a	TA_2_amuse
467.8837	2.0	n/a	running_avg	6.0	7.0	n/a	n/a	TA_2_amuse
469.8837	2.0	n/a	running_avg	6.0	7.0	n/a	n/a	TA_2_amuse
471.8837	2.0	n/a	running_avg	6.0	7.0	n/a	n/a	TA_2_amuse
473.8837	2.0	n/a	running_avg	6.0	7.0	n/a	n/a	TA_2_amuse
475.8837	2.0	n/a	running_avg	6.0	7.0	n/a	n/a	TA_2_amuse
477.8837	2.0	n/a	running_avg	6.0	7.0	n/a	n/a	TA_2_amuse
479.8837	2.0	n/a	running_avg	6.0	7.0	n/a	n/a	TA_2_amuse
481.8837	2.0	n/a	running_avg	6.0	7.5815	n/a	n/a	TA_2_amuse
483.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
485.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
487.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
489.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
491.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
493.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
495.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
497.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
499.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
501.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
503.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
505.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
507.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
509.8837	2.0	n/a	running_avg	6.0	8.0	n/a	n/a	TA_2_amuse
511.8837	2.0	n/a	running_avg	6.0	8.309	n/a	n/a	TA_2_amuse
513.8837	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	TA_2_amuse
515.8837	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	TA_2_amuse
517.8837	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	TA_2_amuse
519.8837	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	TA_2_amuse
521.8837	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	TA_2_amuse
523.8837	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	TA_2_amuse
525.8837	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	TA_2_amuse
527.8837	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	TA_2_amuse
529.8837	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	TA_2_amuse
531.8837	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	TA_2_amuse
533.8837	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	TA_2_amuse
535.8837	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	TA_2_amuse
537.8837	3.0	n/a	running_avg	6.0	9.0	n/a	n/a	TA_2_amuse
