onset	duration	trial_type	event_type	participant_value	gold_std	block_score	n_button_press	stim_file
139.1727	2.0	n/a	running_avg	1.0	1.0	n/a	n/a	CT_3_anger
141.1727	2.0	n/a	running_avg	1.0	1.0	n/a	n/a	CT_3_anger
143.1727	2.0	n/a	running_avg	1.57295	1.0	n/a	n/a	CT_3_anger
144.1317	0.0	n/a	button_press	2	n/a	n/a	n/a	CT_3_anger
145.0678	0.0	n/a	button_press	3	n/a	n/a	n/a	CT_3_anger
145.1727	2.0	n/a	running_avg	3.0	1.0	n/a	n/a	CT_3_anger
147.1727	2.0	n/a	running_avg	3.0	1.0	n/a	n/a	CT_3_anger
149.1727	2.0	n/a	running_avg	3.0	1.0	n/a	n/a	CT_3_anger
151.1727	2.0	n/a	running_avg	3.0	1.0	n/a	n/a	CT_3_anger
153.1727	2.0	n/a	running_avg	3.0	1.0	n/a	n/a	CT_3_anger
155.1727	2.0	n/a	running_avg	3.0	1.0	n/a	n/a	CT_3_anger
162.3697	4.0	n/a	running_avg	3.0	5.0	n/a	n/a	CT_3_anger
162.3697	0.0	n/a	default_rating	5	n/a	n/a	n/a	CT_3_anger
162.3697	40.0	circle_block	block_summary	n/a	n/a	0.913322015194	16.0	circles4
166.3697	4.0	n/a	running_avg	3.0244000000000004	3.0	n/a	n/a	circles4
166.6492	0.0	n/a	button_press	4	n/a	n/a	n/a	circles4
167.5853	0.0	n/a	button_press	3	n/a	n/a	n/a	circles4
170.3697	4.0	n/a	running_avg	2.1857	2.0	n/a	n/a	circles4
171.1125	0.0	n/a	button_press	2	n/a	n/a	n/a	circles4
174.3697	4.0	n/a	running_avg	2.987325	3.0	n/a	n/a	circles4
175.2583	0.0	n/a	button_press	3	n/a	n/a	n/a	circles4
177.5318	0.0	n/a	button_press	4	n/a	n/a	n/a	circles4
178.3697	4.0	n/a	running_avg	5.528824999999999	6.0	n/a	n/a	circles4
178.518	0.0	n/a	button_press	5	n/a	n/a	n/a	circles4
180.1061	0.0	n/a	button_press	6	n/a	n/a	n/a	circles4
182.3697	4.0	n/a	running_avg	7.330550000000001	8.0	n/a	n/a	circles4
183.3158	0.0	n/a	button_press	7	n/a	n/a	n/a	circles4
184.1014	0.0	n/a	button_press	8	n/a	n/a	n/a	circles4
186.3697	4.0	n/a	running_avg	7.1183250000000005	7.0	n/a	n/a	circles4
186.843	0.0	n/a	button_press	7	n/a	n/a	n/a	circles4
190.3697	4.0	n/a	running_avg	8.423	9.0	n/a	n/a	circles4
191.3398	0.0	n/a	button_press	8	n/a	n/a	n/a	circles4
191.7076	0.0	n/a	button_press	9	n/a	n/a	n/a	circles4
194.3697	4.0	n/a	running_avg	7.34675	6.0	n/a	n/a	circles4
195.7363	0.0	n/a	button_press	8	n/a	n/a	n/a	circles4
196.1375	0.0	n/a	button_press	7	n/a	n/a	n/a	circles4
196.6223	0.0	n/a	button_press	6	n/a	n/a	n/a	circles4
198.3697	4.0	n/a	running_avg	5.202575	4.0	n/a	n/a	circles4
199.18	0.0	n/a	button_press	5	n/a	n/a	n/a	circles4
207.5216	0.0	n/a	default_rating	5	n/a	n/a	n/a	circles4
207.5216	137.0	EA_block	block_summary	n/a	n/a	0.88895894513	5.0	AR_3_delighted
207.5216	2.0	n/a	running_avg	3.0167	5.0	n/a	n/a	AR_3_delighted
207.5383	0.0	n/a	button_press	3	n/a	n/a	n/a	AR_3_delighted
209.5216	2.0	n/a	running_avg	3.0	5.0	n/a	n/a	AR_3_delighted
211.5216	2.0	n/a	running_avg	3.0	5.0	n/a	n/a	AR_3_delighted
213.5216	2.0	n/a	running_avg	3.0	5.0	n/a	n/a	AR_3_delighted
215.5216	2.0	n/a	running_avg	3.0	6.8775	n/a	n/a	AR_3_delighted
217.5216	2.0	n/a	running_avg	3.0	7.0	n/a	n/a	AR_3_delighted
219.5216	2.0	n/a	running_avg	3.0	7.0	n/a	n/a	AR_3_delighted
221.5216	2.0	n/a	running_avg	3.9957000000000003	7.0	n/a	n/a	AR_3_delighted
221.5302	0.0	n/a	button_press	4	n/a	n/a	n/a	AR_3_delighted
223.5216	2.0	n/a	running_avg	4.0	7.0	n/a	n/a	AR_3_delighted
225.5216	2.0	n/a	running_avg	4.7974	7.0	n/a	n/a	AR_3_delighted
225.9268	0.0	n/a	button_press	5	n/a	n/a	n/a	AR_3_delighted
227.5216	2.0	n/a	running_avg	5.0	7.0	n/a	n/a	AR_3_delighted
229.5216	2.0	n/a	running_avg	5.0	7.0	n/a	n/a	AR_3_delighted
231.5216	2.0	n/a	running_avg	5.0	7.935	n/a	n/a	AR_3_delighted
233.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
235.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
237.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
239.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
241.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
243.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
245.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
247.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
249.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
251.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
253.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
255.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
257.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
259.5216	2.0	n/a	running_avg	5.0	8.0	n/a	n/a	AR_3_delighted
261.5216	2.0	n/a	running_avg	5.6347000000000005	8.0	n/a	n/a	AR_3_delighted
262.2522	0.0	n/a	button_press	6	n/a	n/a	n/a	AR_3_delighted
263.5216	2.0	n/a	running_avg	6.0	8.198	n/a	n/a	AR_3_delighted
265.5216	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	AR_3_delighted
267.5216	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	AR_3_delighted
269.5216	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	AR_3_delighted
271.5216	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	AR_3_delighted
273.5216	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	AR_3_delighted
275.5216	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	AR_3_delighted
277.5216	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	AR_3_delighted
279.5216	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	AR_3_delighted
281.5216	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	AR_3_delighted
283.5216	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	AR_3_delighted
285.5216	2.0	n/a	running_avg	6.0	9.0	n/a	n/a	AR_3_delighted
287.5216	2.0	n/a	running_avg	6.328149999999999	9.0	n/a	n/a	AR_3_delighted
288.8653	0.0	n/a	button_press	7	n/a	n/a	n/a	AR_3_delighted
289.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
291.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
293.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
295.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
297.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
299.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
301.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
303.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
305.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
307.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
309.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
311.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
313.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
315.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
317.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
319.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
321.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
323.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
325.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
327.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
329.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
331.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
333.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
335.5216	2.0	n/a	running_avg	7.0	8.816	n/a	n/a	AR_3_delighted
337.5216	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	AR_3_delighted
339.5216	2.0	n/a	running_avg	7.0	8.8765	n/a	n/a	AR_3_delighted
341.5216	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
343.5216	1.0	n/a	running_avg	7.0	9.0	n/a	n/a	AR_3_delighted
349.6809	40.0	circle_block	block_summary	n/a	n/a	0.918999052564	16.0	circles5
349.6809	0.0	n/a	default_rating	5	n/a	n/a	n/a	circles5
349.6809	4.0	n/a	running_avg	5.0	5.0	n/a	n/a	circles5
349.6976	0.0	n/a	button_press	5	n/a	n/a	n/a	circles5
353.6809	4.0	n/a	running_avg	5.808425000000001	6.0	n/a	n/a	circles5
354.1275	0.0	n/a	button_press	6	n/a	n/a	n/a	circles5
357.3706	0.0	n/a	button_press	5	n/a	n/a	n/a	circles5
357.6715	0.0	n/a	button_press	4	n/a	n/a	n/a	circles5
357.6809	4.0	n/a	running_avg	3.92125	4.0	n/a	n/a	circles5
361.3659	0.0	n/a	button_press	3	n/a	n/a	n/a	circles5
361.6809	4.0	n/a	running_avg	3.0	2.0	n/a	n/a	circles5
365.6809	4.0	n/a	running_avg	4.449425000000001	4.0	n/a	n/a	circles5
366.2471	0.0	n/a	button_press	4	n/a	n/a	n/a	circles5
367.317	0.0	n/a	button_press	5	n/a	n/a	n/a	circles5
369.6809	4.0	n/a	running_avg	5.710450000000001	5.0	n/a	n/a	circles5
370.6771	0.0	n/a	button_press	6	n/a	n/a	n/a	circles5
373.5189	0.0	n/a	button_press	5	n/a	n/a	n/a	circles5
373.6809	4.0	n/a	running_avg	3.178125	2.0	n/a	n/a	circles5
373.8533	0.0	n/a	button_press	4	n/a	n/a	n/a	circles5
374.221	0.0	n/a	button_press	3	n/a	n/a	n/a	circles5
377.6809	4.0	n/a	running_avg	3.9330000000000003	4.0	n/a	n/a	circles5
377.9489	0.0	n/a	button_press	4	n/a	n/a	n/a	circles5
381.6809	4.0	n/a	running_avg	3.2037249999999995	3.0	n/a	n/a	circles5
382.4958	0.0	n/a	button_press	3	n/a	n/a	n/a	circles5
385.6809	4.0	n/a	running_avg	4.9911	6.0	n/a	n/a	circles5
386.5246	0.0	n/a	button_press	4	n/a	n/a	n/a	circles5
387.0261	0.0	n/a	button_press	5	n/a	n/a	n/a	circles5
387.5276	0.0	n/a	button_press	6	n/a	n/a	n/a	circles5
394.8495	2.0	n/a	running_avg	6.94155	5.0	n/a	n/a	circles5
394.8495	0.0	n/a	default_rating	5	n/a	n/a	n/a	circles5
394.8495	147.0	EA_block	block_summary	n/a	n/a	0.608232531151	12.0	ME_5_amuse
394.8662	0.0	n/a	button_press	7	n/a	n/a	n/a	ME_5_amuse
396.8495	2.0	n/a	running_avg	7.0	5.0	n/a	n/a	ME_5_amuse
398.8495	2.0	n/a	running_avg	7.0	5.0	n/a	n/a	ME_5_amuse
400.8495	2.0	n/a	running_avg	7.0	5.0	n/a	n/a	ME_5_amuse
402.8495	2.0	n/a	running_avg	7.0	5.0	n/a	n/a	ME_5_amuse
404.8495	2.0	n/a	running_avg	7.0	5.0	n/a	n/a	ME_5_amuse
406.8495	2.0	n/a	running_avg	7.0	6.1065	n/a	n/a	ME_5_amuse
408.8495	2.0	n/a	running_avg	7.0	7.0	n/a	n/a	ME_5_amuse
410.8495	2.0	n/a	running_avg	7.0	7.0	n/a	n/a	ME_5_amuse
412.8495	2.0	n/a	running_avg	6.35305	7.0	n/a	n/a	ME_5_amuse
413.5556	0.0	n/a	button_press	6	n/a	n/a	n/a	ME_5_amuse
414.8495	2.0	n/a	running_avg	5.3142499999999995	7.0	n/a	n/a	ME_5_amuse
415.478	0.0	n/a	button_press	5	n/a	n/a	n/a	ME_5_amuse
416.8495	2.0	n/a	running_avg	5.523949999999999	7.0	n/a	n/a	ME_5_amuse
417.8016	0.0	n/a	button_press	6	n/a	n/a	n/a	ME_5_amuse
418.8495	2.0	n/a	running_avg	6.0	7.0	n/a	n/a	ME_5_amuse
420.8495	2.0	n/a	running_avg	6.76035	7.0	n/a	n/a	ME_5_amuse
421.3288	0.0	n/a	button_press	7	n/a	n/a	n/a	ME_5_amuse
422.8495	2.0	n/a	running_avg	7.0	7.495	n/a	n/a	ME_5_amuse
424.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
426.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
428.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
430.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
432.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
434.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
436.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
438.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
440.8495	2.0	n/a	running_avg	7.0198	8.0	n/a	n/a	ME_5_amuse
442.8099	0.0	n/a	button_press	8	n/a	n/a	n/a	ME_5_amuse
442.8495	2.0	n/a	running_avg	8.0	8.0	n/a	n/a	ME_5_amuse
444.8495	2.0	n/a	running_avg	7.2256	8.0	n/a	n/a	ME_5_amuse
445.3007	0.0	n/a	button_press	7	n/a	n/a	n/a	ME_5_amuse
446.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
448.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
450.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
452.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
454.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
456.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
458.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
460.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
462.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
464.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
466.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
468.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
470.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
472.8495	2.0	n/a	running_avg	7.0	8.0	n/a	n/a	ME_5_amuse
474.8495	2.0	n/a	running_avg	7.0	8.6735	n/a	n/a	ME_5_amuse
476.8495	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	ME_5_amuse
478.8495	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	ME_5_amuse
480.8495	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	ME_5_amuse
482.8495	2.0	n/a	running_avg	7.0	9.0	n/a	n/a	ME_5_amuse
484.8495	2.0	n/a	running_avg	7.906549999999999	9.0	n/a	n/a	ME_5_amuse
485.0364	0.0	n/a	button_press	8	n/a	n/a	n/a	ME_5_amuse
486.8495	2.0	n/a	running_avg	8.0	9.0	n/a	n/a	ME_5_amuse
488.8495	2.0	n/a	running_avg	8.0	9.0	n/a	n/a	ME_5_amuse
490.8495	2.0	n/a	running_avg	8.0	9.0	n/a	n/a	ME_5_amuse
492.8495	2.0	n/a	running_avg	8.0	9.0	n/a	n/a	ME_5_amuse
494.8495	2.0	n/a	running_avg	8.59065	9.0	n/a	n/a	ME_5_amuse
495.6682	0.0	n/a	button_press	9	n/a	n/a	n/a	ME_5_amuse
496.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
498.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
500.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
502.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
504.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
506.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
508.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
510.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
512.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
514.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
516.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
518.8495	2.0	n/a	running_avg	8.674	9.0	n/a	n/a	ME_5_amuse
519.2388	0.0	n/a	button_press	8	n/a	n/a	n/a	ME_5_amuse
519.8908	0.0	n/a	button_press	9	n/a	n/a	n/a	ME_5_amuse
520.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
522.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
524.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
526.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
528.8495	2.0	n/a	running_avg	9.0	9.0	n/a	n/a	ME_5_amuse
530.8495	2.0	n/a	running_avg	8.956600000000002	9.0	n/a	n/a	ME_5_amuse
532.7627	0.0	n/a	button_press	8	n/a	n/a	n/a	ME_5_amuse
532.8495	2.0	n/a	running_avg	8.0	9.0	n/a	n/a	ME_5_amuse
534.8495	2.0	n/a	running_avg	8.0	9.0	n/a	n/a	ME_5_amuse
536.8495	2.0	n/a	running_avg	8.0	9.0	n/a	n/a	ME_5_amuse
538.8495	3.0	n/a	running_avg	8.0	9.0	n/a	n/a	ME_5_amuse
539.5497	0.0	n/a	button_press	9	n/a	n/a	n/a	ME_5_amuse
