Scenario - 
Logfile written - 01/07/2015 17:04:36

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

SPN01_CMH_0004	1	Picture	MRI_start	166	0	1	95620	2	0	next	hit	2
SPN01_CMH_0004	1	Response	101	95733	95567	2
SPN01_CMH_0004	4	Video	vid_6	227347	0	1			0		other	0
SPN01_CMH_0004	5	Picture	scale	227514	0	1	334	2	0	100	other	0
SPN01_CMH_0004	5	Response	102	1156446	928932	24
SPN01_CMH_0004	6	Picture	rating_equal_to4	1156798	0	1	334	3	0	100	other	0
SPN01_CMH_0004	6	Response	102	1165391	8593	27
SPN01_CMH_0004	7	Picture	rating_equal_to3	1165658	0	1	334	2	0	100	other	0
SPN01_CMH_0004	10	Video	cvid_4	1719303	0	182			0		other	0
SPN01_CMH_0004	11	Picture	cscale	1719651	0	1	167	2	0	100	other	0
SPN01_CMH_0004	11	Response	103	1745704	26053	1
SPN01_CMH_0004	12	Picture	rating_equal_to6	1745896	0	2	335	3	0	100	other	0
SPN01_CMH_0004	12	Response	102	1764609	18713	12
SPN01_CMH_0004	13	Picture	rating_equal_to5	1764953	0	2	335	3	0	100	other	0
SPN01_CMH_0004	13	Response	103	1860235	95282	2
SPN01_CMH_0004	14	Picture	rating_equal_to6	1860406	0	1	334	3	0	100	other	0
SPN01_CMH_0004	14	Response	102	1868240	7834	1
SPN01_CMH_0004	15	Picture	rating_equal_to5	1868430	0	1	334	3	0	100	other	0
SPN01_CMH_0004	15	Response	103	1878182	9752	3
SPN01_CMH_0004	16	Picture	rating_equal_to6	1878293	0	1	167	2	0	100	other	0
SPN01_CMH_0004	16	Response	103	1880499	2206	1
SPN01_CMH_0004	17	Picture	rating_equal_to7	1880633	0	2	335	3	0	100	other	0
SPN01_CMH_0004	17	Response	103	1929042	48409	2
SPN01_CMH_0004	18	Picture	rating_equal_to8	1929112	0	1	334	2	0	100	other	0
SPN01_CMH_0004	18	Response	102	1968512	39400	36
SPN01_CMH_0004	19	Picture	rating_equal_to7	1968731	0	1	334	2	0	100	other	0
SPN01_CMH_0004	19	Response	103	2012322	43591	2
SPN01_CMH_0004	20	Picture	rating_equal_to8	2012529	0	1	334	2	0	100	other	0
SPN01_CMH_0004	20	Response	103	2014596	2067	1
SPN01_CMH_0004	21	Picture	rating_equal_to9	2014869	0	1	334	2	0	100	other	0
SPN01_CMH_0004	21	Response	102	2055504	40635	2
SPN01_CMH_0004	22	Picture	rating_equal_to8	2055658	0	1	334	2	0	100	other	0
SPN01_CMH_0004	22	Response	102	2060710	5052	1
SPN01_CMH_0004	23	Picture	rating_equal_to7	2060840	0	1	334	2	0	100	other	0
SPN01_CMH_0004	23	Response	102	2063814	2974	1
SPN01_CMH_0004	24	Picture	rating_equal_to6	2063849	0	1	334	2	0	100	other	0
SPN01_CMH_0004	24	Response	102	2086602	22753	41
SPN01_CMH_0004	25	Picture	rating_equal_to5	2086918	0	1	334	3	0	100	other	0
SPN01_CMH_0004	28	Video	vid_12	2170836	0	1			0		other	0
SPN01_CMH_0004	29	Picture	rating_equal_to3	2171003	0	1	335	2	0	100	other	0
SPN01_CMH_0004	29	Response	103	2587693	416690	1
SPN01_CMH_0004	30	Picture	rating_equal_to6	2587919	0	1	334	3	0	100	other	0
SPN01_CMH_0004	30	Response	103	2691537	103618	2
SPN01_CMH_0004	31	Picture	rating_equal_to7	2691563	0	1	334	2	0	100	other	0
SPN01_CMH_0004	34	Video	cvid_5	3592763	0	1			0		other	0
SPN01_CMH_0004	35	Picture	rating_equal_to5	3592930	0	1	167	2	0	100	other	0
SPN01_CMH_0004	35	Response	103	3612751	19821	1
SPN01_CMH_0004	36	Picture	rating_equal_to6	3612990	0	1	335	2	0	100	other	0
SPN01_CMH_0004	36	Response	103	3635252	22262	1
SPN01_CMH_0004	37	Picture	rating_equal_to7	3635391	0	1	334	2	0	100	other	0
SPN01_CMH_0004	37	Response	102	3670346	34955	51
SPN01_CMH_0004	38	Picture	rating_equal_to6	3670663	0	1	334	2	0	100	other	0
SPN01_CMH_0004	38	Response	102	3710512	39849	1
SPN01_CMH_0004	39	Picture	rating_equal_to5	3710616	0	1	334	2	0	100	other	0
SPN01_CMH_0004	39	Response	102	3715848	5232	2
SPN01_CMH_0004	40	Picture	rating_equal_to4	3715965	0	1	335	2	0	100	other	0
SPN01_CMH_0004	40	Response	103	3761318	45353	1
SPN01_CMH_0004	41	Picture	rating_equal_to5	3761435	0	1	334	2	0	100	other	0
SPN01_CMH_0004	41	Response	103	3765228	3793	2
SPN01_CMH_0004	42	Picture	rating_equal_to6	3765447	0	1	334	2	0	100	other	0
SPN01_CMH_0004	42	Response	103	3807975	42528	1
SPN01_CMH_0004	43	Picture	rating_equal_to7	3808075	0	1	334	2	0	100	other	0
SPN01_CMH_0004	43	Response	102	3815755	7680	2
SPN01_CMH_0004	44	Picture	rating_equal_to6	3815931	0	2	335	3	0	100	other	0
SPN01_CMH_0004	44	Response	102	3832856	16925	40
SPN01_CMH_0004	45	Picture	rating_equal_to5	3833150	0	1	334	2	0	100	other	0
SPN01_CMH_0004	45	Response	102	3836331	3181	2
SPN01_CMH_0004	46	Picture	rating_equal_to4	3836493	0	1	334	3	0	100	other	0
SPN01_CMH_0004	46	Response	102	3839100	2607	1
SPN01_CMH_0004	47	Picture	rating_equal_to3	3839168	0	1	334	2	0	100	other	0
SPN01_CMH_0004	47	Response	103	3877218	38050	13
SPN01_CMH_0004	48	Picture	rating_equal_to4	3877449	0	1	334	3	0	100	other	0
SPN01_CMH_0004	48	Response	103	3880219	2770	40
SPN01_CMH_0004	49	Picture	rating_equal_to5	3880458	0	1	334	4	0	100	other	0
SPN01_CMH_0004	49	Response	103	3887173	6715	1
SPN01_CMH_0004	50	Picture	rating_equal_to6	3887312	0	1	334	2	0	100	other	0
SPN01_CMH_0004	50	Response	102	3927933	40621	39
SPN01_CMH_0004	51	Picture	rating_equal_to5	3928268	0	1	334	3	0	100	other	0
SPN01_CMH_0004	51	Response	103	3964300	36032	51
SPN01_CMH_0004	52	Picture	rating_equal_to6	3964543	0	2	335	3	0	100	other	0
SPN01_CMH_0004	52	Response	103	3986102	21559	2
SPN01_CMH_0004	53	Picture	rating_equal_to7	3986275	0	1	334	3	0	100	other	0
SPN01_CMH_0004	54	Response	102	3993756	460	1
SPN01_CMH_0004	56	Video	vid_3	4044282	0	2			0		other	0
SPN01_CMH_0004	57	Picture	rating_equal_to7	4044450	0	1	334	2	0	100	other	0
SPN01_CMH_0004	57	Response	102	4224345	179895	1
SPN01_CMH_0004	58	Picture	rating_equal_to4	4224489	0	1	334	2	0	100	other	0
SPN01_CMH_0004	58	Response	103	4784438	559949	1
